user_id,country,username,description
1583288825589256195,USA,____Bnicole1,
1583471696258166784,USA,ErieWed,Erie Wedding & Event Services knows that your life is full of milestones moments that write your unique story. Whatever milestone you’re celebrating we’re here
1583471941406498817,USA,CherylS42895676,
1583544330299604997,USA,emilijaemaarsic,𝗢𝗱𝗮𝗻𝗼𝘀𝘁 𝘃𝘂𝗸𝗮 𝗻𝗲𝘇̌𝗻𝗼𝘀𝘁 𝗹𝗲𝗽𝘁𝗶𝗿𝗮. 🐺🦋
1583595330712621057,USA,bekirtan06,Fotoğrafçı Havacılık Sevdalısı🛩️✈️
1583809873313046528,USA,beingcourtney_,
1585903348540219392,USA,jenrubyitgirl,in this world it´s just us ♡
1586017487077998592,USA,metaquest,
1586054799954518017,USA,casper32892,Student + recovering politico
1586054974085206020,USA,AngelNe98613261,what are youoing here
1586084792986210305,USA,Death19844356,
1586225935350566917,USA,Heather45421745,regret from the mistakes'
1586554752325877761,USA,Suleima53358110,
1587094661843550209,USA,SaeedAChanna,Social Activist and Ordinary Pakistani
1587505558051078148,USA,,id':
1587518239072043008,USA,,Tweeting all things #NewYork Tag us @NewYorkTweetzz and we will RT from time to time!
1587518950178291712,USA,ADJ_1Z_GR8,- To Develop friendly relations based on respect for people and to take other appropriate measures to strengthen Global peace. 😈👿💜
1587872391212015617,USA,,Bullish on: @CBCreepz @PGodjira Discord: @Scaevola#6926
1587956661054050305,USA,LeahRichbrook,I ran away to find myself and when I found her I said goodbye. 🏔🌊🤍
158802626,USA,,Married SocialWorker loves dogs travel baseball and Tai Chi no DM’s please
1588609358438359041,USA,ANI,Asian News International. Multi-media news agency content for information platforms: TV Internet broadband newspapers mobiles https://t.co/eEMPAbi38k
1588935002879709189,USA,itsbeenagesrry,flying home to you
1589370378555727882,USA,,Current purpose of this Twitter Account is to support @PTI\nBehind You Skipper @ImranKhanPTI
1589370708446089216,USA,Sddt4486Donna,lover of music critters a clean/sustainable environment and good honest people
1590140964420849666,USA,AlaRwsk,نه به مجاهد، عرزشی، ج ا 🤮زنده باد ایران و پرچم شیر و خورشید.#اعتصابات_سراسری #توماج_صالحی صدای او باشیم که همیشه صدای ما بود، حمایتش کنیم.
1591971871448334336,USA,BenoitSPEZIARI,💉+😷=🗿
15927181,USA,peteythough,
1593342974196342787,USA,kihira_Keiji,
1593781778505932800,USA,bushgoddess,Advocating for Fair Australia with conversations designing sharing and leading by example.
1593789146367131649,USA,htx_diegooo,
1595134112418787328,USA,fenzc,
1595134135223619585,USA,miravramkissoon,@ManUtd
1595134308121034767,USA,ManakaMuzan,Average Madrid enthusiast
1595134312269352961,USA,aimi_thebrand,BN: 3713227 | Engrave Jewelry | Customized Jewelry(closed) | Waterproof & Sweatproof | Tarnish free | Hypoallergenic | Your everyday luxury piece🤍
1595134599100866561,USA,__vluna,vibez
1595134754168487936,USA,DowntownLouFan,Gen X spinster aunt. Town chasing Gown. Loves science twitter and local soccer. Currently learning Mandarin. Idaho to Louisville. Restless.
1595789386888744962,USA,snail_ghoul,stressed™️ head gardener || earth ghoul || mountain ♡ // 16+ please!! admin is 18 :)
1596843666705874955,USA,JUUUICCYJ,rip pops
15971503,USA,KathleenWoodw17,Yellow Dog Democrat love fashion and politics animals and millions of other random things.🇺🇸
1613712481,USA,justinbroadcast,Follow for News Alert | Global news the World 🌏 needs today |
161523735,USA,DebMax13,
1616413154,USA,,We are the official twitter page of the recently inaugurated zoo in Ludwigsburg. We will share every hour the funniest occurrences that happen at our zoo.
16224305,USA,RustyPipeDream,
16273131,USA,Aja38540206,开云体育 https://t.co/Jg8l18LXtS 火狐体育 https://t.co/mmAsF49rAH
1639727750,USA,,been a good  person
16521206,USA,jaanbam,Living Evangelical Catholic; Conservative; Prolife;  Prayer Warrior; NFP & Natural Health promoter; Married Mom x7;  Writer;  Apologetics; Jesus I Trust in You
16545084,USA,mklavers81,public_metrics': {'followers_count': 6390
1673844451,USA,Bath_SomerUKIP,
16871799,USA,MehboobHassann,Lifelong learner. Optimist.\nRTs≠Endorsements
17097090,USA,LorrainHernandz,Lorena Hernández. Journalist with Our Voices Media Crossroads. Photographer - blogging and podcasting.
17194257,USA,HinmikaiyeTobi,Repairer or fixer🔧 \n\n I feel great putting smile on faces😁\nwe can all do this by showing💕 to the 🌍. \n\nAgricultural economist🌲💹💯\n\nYoutuber: Tobi kaiye
173123888,USA,slavetothehat,Cartographer. RPG Game designer creator of Headspace. Alcoholic in recovery GAD ADHD. Canadian. He/Him'
18178388,USA,TTFTwSuAU2VKgf4,
18247597,USA,mmjazuli,#Muslim #Nigerian🇳🇬 @Arsenal⚽️
182929371,USA,cameronphilli10,@HalleBerry Mentioned Me On IG6xs ! I Met@JanetJackson way back in 2010 !!my own wax figure fling #Kim Cole w/@4everBrandy #  i signed @VH1 my Official Twitter
18361825,USA,,regret from the mistakes
18445181,USA,GregInBaltimore,Currency trader Elliott Wave practioner observer of market deflationist husband and father.
185289508,USA,nerodenc,Here for the Covid safety. DMs open for those who want to do Covid safety activism. #CleanAir #P100 #HEPA #CADR\n\nMastodon: https://t.co/7sfPMufEBz
185377172,USA,Carry06741008,
18634644,USA,LeSantiClaus,19! • Twitch Affliate • sportsball • CEO/President/Founder of LeSanti Enterprises • Hive Member
186582233,USA,Ed01143775,must have ☕☕GodPATRIOT❤🤍💙🇺🇲🚒🚑 NRAfarm🐂horses 🐎 Cabin by the Lake\nChevy Trucks & JohnDeeres back the blue 🚔Anything Country & Outdoors no 🚂🚂
18957880,USA,mia31b,i love animals ❤all ❤especially cats😻❤😻 i m vegeterian ❤ no porn_block porn🍃have a good time to everyone ❤ @beatrice_gradi mio nuovo account❤
191044973,USA,mikesdinner,NFTs | ARF | MAYC #9144 | Mixing-/Mastering Engineer Woodroom | Producer / Cinematic Composer Film TV Broadcast | Master ACM | Chief | Dude | GMarf | Arfcade
191662582,USA,DoingItDodson,words for hire will travel @PelicanScoop formerly: @ForbesSports
1930081772,USA,Gosebo_oracle,The Bpm Matters
1942775803,USA,Duells06,Love good booksfoodHarleyscigarsand @49ers #FTTB  / @sfgiants . I love reading and recommending good books and I tweet ALOT of recommendations!!!
1961534329,USA,,
19792963,USA,jimmyg38428706,Am me
200092299,USA,sardar59357184,\u200f\u200fاینجابجزدوری تو،چیزی به من نزدیک نیست😞💔🖤
20075759,USA,Mrsekefe,
20333606,USA,NostalgiaNerd05,Age: 16 | He/Him | #ActuallyAutistic | Pro-Furry | Mario & Sonic Fan | Pro-Choice | #BlackLivesMatter | MCU Geek | SJW | LGBTQ+ Ally | #IStandWithUkraine
20597234,USA,soliloquics,cupid is a knavish lad.
20646382,USA,Gertiemarie5737,
20681628,USA,511NY,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.
20791002,USA,KsRehmani,
211608076,USA,factofgaysxl,warning 18+adult content.this @lustyage. co product the world femous toy seller 48 hrs
21233136,USA,meeperseee,I love hazbin hotelhelluva bossand many more stuff! icon by @elichiichii
2148064812,USA,Pailon17,jujaism 🤟🤞\nJust kidding 😂😜\nman a god❗🎯 great environmentalist🥳🌴
216089656,USA,H3Energy_,location':
21795443,USA,jiminseutopia,verified': False
21941227,USA,ShahabPPP,PPP jyala
2196775588,USA,mira_dew,A HUMAN BEFORE ANYTHING ELSE ❤❤\n   IGBO BY TRIBE 🇺🇸 🇳🇬 ONYE DOT \n\n\n               \n     ➕BELIEVER OF THE GOSPEL OF CHRIST'
21992362,USA,meedaaa_,Jesus ❤️ Bread ❤️ UIUX Designer #occupyinec #stopfraudulentactivitiesinec #stopunderagevotinginec #INECisCorrupt
2214547088,USA,,bro stop killing people with my taxes
2234901265,USA,Mikell_Clifton,官方网站：\n\nhttps://t.co/xDybSRysQ8\n\nhttps://t.co/yoemyCqVnt\n\nhttps://t.co/ocpDLYfBoq
223615407,USA,demopan222,Stout Shako for 2 Refined!
224073436,USA,,NNWA BIAFRA
22560367,USA,DullesOlivia,【甜蜜制造包养平台 客服微信yangogouei】
2260675556,USA,DealRael,Anti Medical Apartheid and Experimental Medical  Mandates \n\nRetweets Not necessarily an Endorsement. \n\n\nNo DMs'
2271066648,USA,,“Bill” 🌈 Geographer. Information scientist. Zoo and aquarium supporter. Theme park enthusiast. Hockey fan. 🏳️\u200d🌈 (he/him)
227931282,USA,SabinaI16,会员200，全区域快3K夜8K微：lww883399  电报：https://t.co/RhKp1MqDj8   QQ:1414460957
22960629,USA,,
22960629,USA,JosephM96060554,Crypto is my passion!
2305332182,USA,glitchy_b,Chuddish disposition. Filled with terrible purpose. Overconfident yet completely inept pulp cold-war artist. \nGang SS Oak Leaf
23117492,USA,ConradKulo,A student of ideas interested in ethics governance\nSocial Justice | Liberation Politics | An EXEMPLARY member of Opus Dei.
231206271,USA,lafilledsonpere,#BLM #😷 #🏳️\u200d🌈. NO kind words for racist and hateful Magas.💙Biden/Harris 💙 Vote Blue 💙 my tweets are my opinions 💙 The GOP are enemies of 🇺🇸.💙🇺🇦🌻
2316356275,USA,SupremeKongNFT,To become a member of our ecosystem must purchase & own any Jungle Labz token 🦍🍌🌴 Owner: @CabrahimNFT
2343862278,USA,,Native🤴🏾 of Turtle Island 🐢 (US) Hupa/Natinixwe Halo Competitor. Avionics and Electrical Engineer.
234750797,USA,,Owner Commed communicatie & media BV
23518071,USA,sailorstxay,location':
2364766740,USA,jadeecee1,Good friends good books and a sleepy conscience; this is the ideal life.  Mark Twain.
24190155,USA,304hri,just thoughts of brandt gamble...
2447664324,USA,,British & European supporting Ukraine
245203793,USA,KatieEn72993094,we hope doing well in exam
2493572165,USA,KeithSMiami,
251056368,USA,,id':
2534398695,USA,,The underappreciated 3rd line winger of #NHLJets blogs. #BelieveInTheJets ✈ #SavedByHellebuyck ✈ FB/IG/Twitch: NHLJetsNation✈ Podcast: Jets Nation Radio
2546596742,USA,harshad_adv,GRADUATE IN ECONOMICS & LAW  FROM MUMBAI UNIVERSITY.
2551330513,USA,Bird_Up_Daily,Attempting to post various bird photo(s)/video(s) every day\n\nDm for submissions
2565644791,USA,,Direct affiliate of @BarstoolSports. Not affiliated with the University of Oklahoma. Insta: @OUBarstool TikTok: oubarstool Contact OU@barstoolsports.com
260571026,USA,,
26144406,USA,herodote1789,id':
2632441534,USA,SRC692,
26514883,USA,LPearlxo_,21. NYC. 🇬🇭.'
266099337,USA,Badshah7788,Locking at better pakistan 🇵🇰
268739173,USA,TomHarding,
2710379976,USA,Jennife10225615,we hope doing well in exam
27164880,USA,tonyfro23,
2720131461,USA,AVechera,Every hour wounds the last one kills.
2724754114,USA,T3Jab,Don’t Play The Odds Play The Man
273248888,USA,,id':
276198138,USA,,notifications are filtered so have at
27620289,USA,Mthokozisi_02,*New Account (again🤦\u200d♂️) \n\n*Sundowns\n*Media and Marketing Graduate\nAspiring Journalist 😏
2769337557,USA,Mizer51966200,Tigraweyti'
277997449,USA,eganfateh,وطن …….. آزادی………
2790948405,USA,Rogasylummlp,Alternate account that is mainly focused on SFW pony art. 🇨🇴
279310913,USA,,Bullish on $LENS
2808650785,USA,HamzaRajp007,𝐀 𝐂𝐨𝐦𝐦𝐨𝐧 𝐏𝐚𝐤𝐢𝐬𝐭𝐚𝐧𝐢 𝐁𝐞𝐥𝐢𝐞𝐯𝐞𝐬 𝐢𝐧 𝐂𝐢𝐯𝐢𝐥 𝐒𝐮𝐩𝐫𝐞𝐦𝐚𝐜𝐲 𝐑𝐮𝐥𝐞 𝐨𝐟 𝐋𝐚𝐰 𝐚𝐧𝐝\n𝐑𝐞𝐬𝐩𝐞𝐜𝐭 𝐨𝐟 𝐕𝐨𝐭𝐞.\n#بلڈی_سویلین'
28100249,USA,jabwe_,name':
282312233,USA,benenz0,
2832311922,USA,,Loves: theatre/musicals fantasy history reading animals. Intersectional feminist UU TS sister Guider. Nervous wreck. *insert funny quip here* She/Her(s).
2833087014,USA,Sara_shr7,🌥
2852387624,USA,justkaihah,location':
285246000,USA,,Black Lives Matter
286045555,USA,ifabroker,Friendly IFA - all solutions offered. Auto enrollment issues sorted. Become financially independent or more financially secure. Long term fund raiser @RNLI.
2902144136,USA,Masterful_Tart,A tart looking for Wonderful artist to support!\nsome say wholesome and I agree 🎉
2905863387,USA,mthomas1962,perpetual kid
2929465251,USA,Doembon,Conservative female happily married to a retired military pilot. I follow back. America First ProLife 2nd TermLimits DO NOT COMPLY
294371597,USA,JohnSmi93125244,Diehard #Redskins / @Commanders fan\n#HTTR #HTTC #Orioles fan #Birdland \n#ALLCAPS fan @Capitals\nDoctor whoStargate SG1 fansci-fi in generalformerly  @Don1964a
296367776,USA,MAGADude7,Can think for myself
297969419,USA,WelduYtbarek,ቲ ጉዳይ ፖለቲካዊ ጌሩ ዝወስዶ ትግራዋይ  የዋህ ጥራሕ ዩ። ቅድሚ ሕጂ ካብ ዝነበረ ዘስካሕክሕ ግፍዕታት ዝገደደን ኣብ ታሪኽ 🌍 ትግራይን ትግራዋይን ካብ ምድሪ ገፅ ንምጥፋእ ከምታሪኽ ከይንዝንቶ ዝዓለመ ውዲት ዩ። 🧭ደቒቕውን ክንማናጎ የብልናን ዳይ💥
2984410546,USA,samz_88_,🐾🐾🐾🐾👣👣👣 \nUltra MAGA 🙂
2985030608,USA,,thee official they/them causing may/hem || former Miss Kennedy Center Continental || 1/3 of Thiccy Mouse fuck house|| known enemy of noom || fat ass haver
300021496,USA,kamijuttsmt,https://t.co/yMHeBcBDfa  \nhttps://t.co/VvifvwjFeE\n\nاللَّهُمَّ إِنَّكَ عَفُوٌّ تُحِبُّ الْعَفْوَ فَاعْفُ عَنّا
30198595,USA,,
30312117,USA,,Individually the sum of our collective experience. Defined by the questions we choose to answer. We are just pieces of the puzzle trying to see the picture
3044186809,USA,Christi61144576,Chocolate and wine and gardening aficionado
304575140,USA,_gau_zai_,
304948011,USA,Tukaa78137691,Baddd
305818642,USA,boyles_david,19yr Veteran Vol. Fire Co EMS EMT Firefighter Medical Ed. University of Maryland College Park Institute. Gov. Classes Emergency Response Terrorism Awareness.
30590930,USA,IIMAXIMAXIMAX,アメコミ・洋画勢です 好きなアニメはディズニー ピクサー ルーニーテューンズ カートゥーン系・海外アニメ全般お気軽にフォローよろしくお願いします DisneyPlus会員Netflix会員 好きなゲームはキングダムハーツ😆無言フォローOK
3059105173,USA,,OKLAHOMA SOONER KANSAS CITY CHIEFS KANSAS CITY ROYALS NEW YORK KNICKS NEW JERSEY DEVILS EX SEMI PRO FOOTBALL PLAYER TRUCK DRIVER  EX DEFENSE COACH
30662589,USA,grapelive,wine professional wine blogger soccer fan former motorsport historian & foodie on the Monterey Bay blogging about wine & travel at https://t.co/4cuglYEMVl
3092855416,USA,SaqibShk2,System Admin
3094491626,USA,,NO  selfies no pictures of meals just petitions for animals and the planet
31062679,USA,,Owned slave little She/her pansexual poly 22 Regress age 2-6
313938146,USA,BLM_ES,The Bureau of Land Management - Eastern States manages 31 states east of and bordering the Mississippi River. Guardians of the Past Stewards for the Future.
315436946,USA,Julietheewok,Never take family friends or your health for granted 💕\nAll views expressed are my own...
3155766909,USA,creon_today,
31579226,USA,moscowdandelion,Lena Kay. Teacher. Poet. Nature lover.  \n\n#haiku #poetry #WritingCommunity ✍ \n\n  No DMs.
3170426002,USA,,the same items frm here
322874617,USA,JohnPlu19475695,lifetime avoiding the limelight'
324154838,USA,HowardGriffiths,🏝️Broadcaster-TV-Radio-Events-Writer @BBC @ITV @Channel5_tv “When..GoesHorriblyWrong” @NHSuk @LifetimeTV #Concorde #NY @bbc5live Enq: jenny@howardgriffiths.com
3246195624,USA,,the same items frm here
3272146002,USA,commonsenseohk,Independent.
3288349349,USA,dick4dickthrone,literally just here for no good reason. uwu\nthis is my horny alt if it wasnt obvious
3339909250,USA,cringe_fn,@mongraal
334920737,USA,Psidestep1919,KKPsi/SCSU Alum/Marching 101\nRest In Power Dad.
33622656,USA,Texas_jeep__guy,Conservative living in Texas.🇺🇸🇺🇸 @jade_angelkiss is my 🌎#Trump2024 🚫DM #Backtheblue Pro-Life 1A&2A. IFBAP 🇺🇸❤️🤍💙🇺🇸
3364185674,USA,,
336651276,USA,,Poet
3378739617,USA,,
3392221066,USA,JS_York1,
3408268205,USA,TopoSocietyNFT,NFT Topographic Society. #NFTArtist and map maker from UK 🇬🇧. $GME #Gamestop #loopring #layer2 #Moaps
342515741,USA,misscourtney28,wrestling PR Girl for Longbox Crusade fighting ckd I fight fsgs C & C Connection Podcast  @OTTRmobb
3434359527,USA,earthtotz,bubblegum punk electro nihilista 🐰💜
345482191,USA,nickylaurienzo,This is my own private domicile and I will not be harassed.....bitch
34817173,USA,JungjohannB,
348312090,USA,aoglasser,Hospitalist Associate Professor @OHSU_DHM @OHSUAnesthesia PreOp Clinic Medical Director @OHSUSOM Assistant PD @OHSUIMRes VP @SPAQIedu @WIMSummit Blog Editor
355898383,USA,MikeHun17920255,Enjoy everyday like it’s your last🍸 Treat others with the respect they deserve✌️ Family God and Country 🇺🇸
35692915,USA,MutumaoNkanata,Farmer KUSSTO Charismatic & a Liberal mind who Believes in respect to those in Authority & my equals.PAN-AFRICAN!
357232722,USA,CoinMonsterJay,Check me out on rarible and opensea..\n@CoinMonsterJay
357668552,USA,DonnaDumaine,"Happily married. ""Walk away from anyone who takes away your joy. Life if too short to put up with people who waste your time."" No DMs please-I will not respond."
36073634,USA,Lord3nzo98,𝓥𝓲𝓿𝓪 𝓛𝓪 𝓥𝓲𝓭𝓪 ⚽
3632161,USA,Bobbiejohn20,Goat Tender. Kids Be Kids.'
36411664,USA,indiawins_p,Proud Hindu Proud Indian. Jai Hind. Jai Shree Ram. Jai Hanuman. #AkhandBharat #Bhagwa-jivi
3642171447,USA,DoraWal78395353,全成都最全的资源外围  半套 全套 海选 可安排空姐 模特 网红 老师  御姐  萝莉等 外围需定金100选人 1500起到3000 诚信经营 如果不能接受请勿打扰 安排联系QQ3075474203或微信QA68678  了解详细质量加电报群https://t.co/W1WmjfIujJ
36856173,USA,AZ_ZebBz,#avfc\nhttps://t.co/5y97q60fa7\nhttps://t.co/UWba062sND\nhttps://t.co/gHitP48yB7'
369957860,USA,MTNORDIC,nordic walking personal training   sports massage myofacial release hot stones nutrition beamfit
377776924,USA,Holuwarthoby90,
3858390852,USA,meoreubag,
386688159,USA,bdoyle262,
4008948664,USA,ThePoliticalHat,Politics News and Drollarity with a Tip the Hat!
4009266073,USA,maroonswifts,\U0001faf6🕛
41161995,USA,fhd48473743,الرياضه كل شي
414540699,USA,egorgorsamuel,A teacher entrepreneur Broadcaster Journalist / Sport Journalist 🏈⚽️
419983075,USA,derriontreshay,ig: derriontreshay
420554142,USA,SharonC61412403,
422850113,USA,UpholsteryHowto,Reupholstery Tips and Advice
42777973,USA,JustRayO_0,GEMINI TENDENCIES California☀️✊🏽
4282369753,USA,Hadi90043153,
431020598,USA,happy156_,twitch affiliate user of twitter big strong manly man (he/him). yes the name is ironic stop asking. social links below 👇 priv: @happypriv156
4327577173,USA,LeslieS19625457,what are youoing here
43326457,USA,,
43887789,USA,lazarevk9,K looking for a friends...9🐕
44103022,USA,685Sal,Marine veteran
443972506,USA,pansari_pranjay,idgf but ig.. @pranjayyyyy
448285977,USA,avava45,
44837849,USA,,
45106947,USA,,Get the BBC to say Stonehaven is in Kincardineshire and get Britain to have a space program
455118561,USA,101Altruist,Know ur rights. No to legacy politics & no to family politics. Shed entitlement mentality👊 Stand with Imran Khan! 100% follow back. 🙏 اک دوسرے کو فالو کرے'
455118725,USA,,Venezolano transportista casado con la mejor amante de los animales padre de 2 mujeres hermosas antisocialista anticomunista republico recontra capitalista
455137159,USA,abiba_k,
45596436,USA,Drswagger101,
4592569959,USA,BUXXLEJIMIN,19:)🌙ptd la dec1🌙ptd lv april8 🌙hobipalooza July31
461360732,USA,Flipr_jelousGlo,
4615395863,USA,benman5651,21. CEO of Bokugan/ Elon Musk hate account.
464202793,USA,,A songwriter & singerprospective politiciansupporter of true democracyopen minded fellow who say things they way it is
4668238213,USA,JudyDaniell3,我是私家侦探调查员张飞，需要查询信息，请联系我的telegram： zhangfei98
47017587,USA,sachetsofrelish,Tories Я Evil' is finished!!!; that'll be 48 songs now including the smash hit
47133990,USA,kos_ali_kos_,"""Koş Ali Koş ..."" \nKalk Gidelim Defteri - Metin Üstündağ\n\nBen ezelden beridir hür yaşadım hür yaşarım; 🇹🇷"
47207737,USA,brookswuzhere,#gamblingtwitter & 🎬📺🎶🎵🎧
4736018418,USA,jmnidol,
4778411172,USA,venezia_esther,
47843168,USA,,
48033200,USA,rasisneu,
4846851059,USA,Swen_2017,protected': False
488282592,USA,SnazzySonic,20 • What you see is what you get! Just a guy that loves Sonic the Hedgehog! The Blue Blur is basically my life! 💙 • Pfp by @fronkus123
48900053,USA,blazingvoidrelm,verified': False
496121422,USA,deadlabrat,Ky they/them                                                                                           music ‡ art ‡ science
49708595,USA,alhajiji1987,Live and let live. #TeamSimple #TeamHelp. #ProjectManager #N4J. #V4D. #TeamIslam #RegisteredBuilder. #GreenBuilding #Reader #Leader #TalibuliLm #Farmer #African
497200393,USA,Daskol2,Deplorable Domestic Extremist. Dad. #HoldtheLine
50427352,USA,CraigInThe843,Vols/Canes alum. Asst editor- @TheStateOfTheU; author-@ThePhinsider. BBQ nut. I like to lift heavy things.
504725987,USA,,PSN: llllMH370llll - BuriedCorpses1 - v___112___v🤙║ ǟʟʟɨɛֆ: #ӄɨʄʄʟօʍ_ƈʀɛա 🚘 gтα ¢αя ¢σℓℓє¢тσя ƈʀɛǟȶօʀ ║▌║▌║█🇩🇪Team HACCP 🇪🇸
50706690,USA,UNSNUK,INDEPENDENT GLOBAL NEWS EXCLUSIVELY ON TWITTER-CONTRIBUTIONS BY MULTI FAITHS AND NON FAITHS!
50706690,USA,mirongawesley,Agricultural Extension Officer/Teacher
50706690,USA,_PrettyDamnRude,outta sight outta mind 🌎💫
50784667,USA,RI5HIYT,OR Nurse and Tottenham Hotspurs follower.
50878547,USA,girlscented,human being girl with a penchant for blush
518860835,USA,MyFurryMurray,A 6 yr old Sheltie a Doggie Entrepreneur a Video Creator a Dog Life Style Influencer & Zombie Squad Lieutenant. Living Good in Texas w/ Lil Sister Sophie
519146954,USA,DiiLiite,#VA|#BeachGirl|#NCAT13Alumna|#JSUMS|LandArch|UrbanAndRegPlan|#Blerd #AnimeLover |AnimeEgo:Yoruichi|Natural Woman|EnergyHealer|👻|IG: DiiLiite|Facility Designer
52272942,USA,Jusup420,👖 Funny Furnace (He/Him)
526101087,USA,santamonica916,Alliances are built on trust. It has remained the same throughout history.\n🌎✨\n👐
528167757,USA,Thowicharkgmai1,NBA Dancer spurshypesquad \nSTMU
53119816,USA,BeyondLove2010,Wherever we stand ... We stand with Israel! Forever the LORD has placed His Name in Jerusalem to send forth His Word ... the plumb line. #GrokkingGod
536804517,USA,uvU7VecpHitQE87,
54271167,USA,LadybugGreen1,environmental protections  humanitarian  protect wildlife animals and oceans. #wtpblue #Rabbithole   Team Resistacrats
55093719,USA,pitchdawg_7,I talk about football a lot and rely on Heung-Min Son to make me happy. tendancy to fat. not/sure
55634755,USA,t_eleaseygreasy,bsu alumna • she/her
560459880,USA,seoji0727,
57181974,USA,Kiarash40272592,
575954382,USA,kulharamajhe,
58541926,USA,gabriellechan,Guardian Australia Rural+Regional Editor. Rusted Off (Penguin 2018). Why You Should Give A F*ck About Farming (Aug 31 2021).
589289053,USA,,id':
596016620,USA,travelerRN,
60049728,USA,JohndMeyer,
601373074,USA,mohammedst1199,21 🦋 NZ
604053363,USA,LisaTMSA,Trainer | Consultant | Public Speaker. Trauma Suicide Self-Harm MH & Wellbeing. Remembering our common humanity! Creating Change! View my website: link below
604586168,USA,quickbear,If this is paradise I wish I had a lawnmower...
609289528,USA,,id':
612397643,USA,ruhlworth,
613463487,USA,milkyyy_wayyy,location':
614817844,USA,Noeskaya,
62691445,USA,Bad_since_90s,‘I no too well’ Contents creature || bants&cruise || Blues || 3k ways🥺🙏🏿
64413577,USA,TracyKe79754960,last day i found my girlloving
64769036,USA,,Just another Gaga’s Stan account but maybe a little bit different 🤔. Made by a little monster for other little monsters 🖤❤️
67343155,USA,Dalmainea,She/Her✨Grad Student Here to make my Dog Proud✨VWU Alumna WM ‘24 IG: @Dalmainea
67467684,USA,JAArceG,
67626292,USA,alireza46461157,
696845336082427904,USA,lexaaaaj,
702319204679024642,USA,DavidGr07837209,Co-operator co-operation co-operative values and principles democracy instead of plutocracy equality and solidarity with trade unions truth and facts.
702324010118463489,USA,hugoreasoning,Evolutionary and cognitive psychologist. Author Not Born Yesterday (https://t.co/HEzTfRStAU) The Enigma of Reason (https://t.co/8ieDbmzq63).
706297852268515329,USA,,Loved and adored by Chris Murphy ✨ @PNWEngofdoom
708857250404765698,USA,FuckJac96691228,location':
709120568881192961,USA,mohiuddinw1,
711162535,USA,WhatIsABlizzard,My name is Blizzard and I love Arcanines\nAutistic\nHe/Him\nArcasexual\n24 years old \n18+ only 🔞 | age in bio \npfp @impishrodent | banner @timisatig
714417446715654144,USA,cabinsite,Filthy dream stan || fan acc || in dtqk+twt! || minor
714485038591696896,USA,,2009 KHSAA Boys Basketball State Champions
715645409759207424,USA,RCutepsychopath,public_metrics': {'followers_count': 648
717031075,USA,,Antifascist.. .\n\n┏┓\n┃┃╱╲  in\n┃╱╱╲╲  this\n╱╱╭╮╲╲  house\n▔▏┗┛▕▔   we love\n╱▔▔▔▔▔▔▔▔▔▔╲\n\nThe Sussexes\n\n#SussexSquad \n\nViews my own -Elizabeth\n 💙🌱🌍🌹🕷️🌹🌍🌱💙
720365641216098307,USA,DaveKatsune,Nya~! Your favorite catgirl Dave as a bot!
722190814286372864,USA,fam0us_rpk,21🚶🏾\u200d♂️ | Day Trader | ig. ceorpk
724018040069705729,USA,,A baker cook tech/gadget geek gamer smartphone photographer musician movie/show obsessed stoner transgender male light worker
727660305023680512,USA,LenkaSobotkova3,
738714132195639296,USA,,"🇺🇸🇨🇦🇺🇦🇳🇿🇦🇺🇬🇧 ""And he was told but these few words/Which opened up his heart/""If ye cannot bring good news then don\'t bring any"""
739502431189405697,USA,RyanJohncke,Pediatrician and well behaved mild-mannered anarchist. Every child comes with the message that God has not abandoned mankind. #BLM.#TheResistance.#NeverTrump
74174369,USA,PotleRohit,AAVAVE Degen LFGG
745681800400297987,USA,A_MysticalOne,Manga/anime Comics Martial Arts\nScience\n\nGO BEYOND...
745732018013614080,USA,SAMRIReports,
748341276043579394,USA,,
750380394256539649,USA,primusgendered,grey | part time migraine full time commie 24/7 vestibular migraine and PPPD treatment advocate | priv : @avril200th
75730979,USA,SheriLK62,Mimi(gma) mother daughter English teacher journalist life-long learner news & politics junkie history buff armchair psychologist Wolfpack fan GO PACK!
759994712384217088,USA,Kimberl40410550,what are youoing here
760477413176250368,USA,AllJoJoThoughts,“I bring em to Baltimore in a Ford Explorer. It’s gonna cost you more if I gotta get em to Florida..”
767558981208334336,USA,LeiaMariaMcIn,Trying to be the best selfone can be. (She/Her)
771198799670751232,USA,annasilvani,
775115559696408576,USA,justwinbaby03,Love comic books and the Raider Nation
779109751384788993,USA,,Concerned Citizen
779464550,USA,adamsog94,AT.LONG.LAST . bury me in the stretford end
786436129406930944,USA,GregOsb32947307,Left handed golfer
78939096,USA,AnnaHar36642805,we hope doing well in exam
79053827,USA,Outkick,
799435974921089024,USA,JustKVB,Christian. Liberal. Resister. Vaxxed Relaxed & Wearing Slacks. She/Her #BLM #Antiracist #LGBTQAlly
801971390395973632,USA,ekshaharikiawaz,A law graduate from SM LAW COLLEGE Karachi\r22years experience of shipping as Customer Service Manager also worked in UAE visited Singapore & USA
805306498968670208,USA,007snoop_,Learning from all L’s shiddd Naruto kept going sc;uknowsnoop
